000.png,robot:,0.10502,-2.67746,-1.87233,-0.139616,1.56229,-0.667773,
001.png,robot:,0.0886189,-2.74452,-1.56732,-0.377387,1.56278,-0.684233,
002.png,robot:,0.0885709,-2.74452,-1.56736,-0.377375,1.56273,0.885753,
003.png,robot:,0.243073,-2.74389,-1.56859,-0.378383,1.55942,-0.529836,
004.png,robot:,0.243061,-2.74391,-1.56861,-0.378371,1.55893,-2.09989,
005.png,robot:,0.287555,-2.67692,-1.87371,-0.140756,1.55825,-0.485196,
006.png,robot:,0.287567,-2.6769,-1.8737,-0.14078,1.55824,1.08483,
007.png,robot:,0.352217,-2.66781,-2.13928,0.114829,1.55696,-0.420581,
008.png,robot:,0.352229,-2.66783,-2.13928,0.114757,1.55693,-1.99063,
009.png,robot:,0.128926,-2.66833,-2.13773,0.116317,1.5617,-0.643778,
010.png,robot:,0.128914,-2.66832,-2.13768,0.116353,1.56174,0.926166,
011.png,robot:,-0.0949128,-2.66474,-2.08128,0.0577298,1.56709,-0.867623,
012.png,robot:,-0.0948651,-2.66473,-2.08129,0.0577419,1.56705,-2.43766,
013.png,robot:,-0.0778959,-2.68605,-1.81945,-0.182553,1.56663,-0.850699,
014.png,robot:,-0.0778602,-2.68611,-1.81945,-0.182577,1.56664,0.719296,
015.png,robot:,-0.0660484,-2.75976,-1.51498,-0.413539,1.56636,-0.838553,
016.png,robot:,-0.0660484,-2.75976,-1.51495,-0.413527,1.56637,-2.40934,
