000.png,robot:,0.105032,-2.43351,-1.9662,-0.28989,1.56233,-0.667773,
001.png,robot:,0.0886069,-2.53328,-1.6557,-0.500453,1.56271,-0.684233,
002.png,robot:,0.0885829,-2.53329,-1.65568,-0.500465,1.56272,0.885753,
003.png,robot:,0.243073,-2.53258,-1.65688,-0.501569,1.5592,-0.529848,
004.png,robot:,0.243085,-2.5326,-1.65685,-0.501629,1.55918,-2.09983,
005.png,robot:,0.287531,-2.43283,-1.96746,-0.290922,1.55836,-0.485184,
006.png,robot:,0.287543,-2.43279,-1.96745,-0.291354,1.55832,1.08477,
007.png,robot:,0.352229,-2.37702,-2.24774,-0.0676506,1.55698,-0.420522,
008.png,robot:,0.352253,-2.37706,-2.2477,-0.0676749,1.55696,-1.99054,
009.png,robot:,0.128962,-2.37795,-2.24611,-0.0656708,1.56165,-0.643874,
010.png,robot:,0.128974,-2.37798,-2.24617,-0.065647,1.56192,0.926047,
011.png,robot:,-0.0949009,-2.38608,-2.18562,-0.116852,1.56707,-0.867635,
012.png,robot:,-0.0948532,-2.38606,-2.18559,-0.116816,1.56709,-2.43771,
013.png,robot:,-0.0778721,-2.44911,-1.91183,-0.327604,1.56663,-0.850699,
014.png,robot:,-0.0778483,-2.44911,-1.91179,-0.327592,1.56661,0.719296,
015.png,robot:,-0.0660241,-2.55259,-1.60325,-0.532727,1.56636,-0.838756,
016.png,robot:,-0.0659879,-2.55258,-1.60325,-0.532727,1.56634,-2.40856,
