000.png,robot:,0.105008,-2.91771,-1.72029,-0.0512345,1.56246,-0.667785,
001.png,robot:,0.0885709,-2.9655,-1.41878,-0.304901,1.56287,-0.683981,
002.png,robot:,0.104948,-2.91774,-1.7203,-0.0512584,1.56245,0.902158,
003.png,robot:,0.243025,-2.96486,-1.42015,-0.305693,1.55929,-0.529812,
004.png,robot:,0.105008,-2.9178,-1.72035,-0.0513547,1.56248,-0.667749,
005.png,robot:,0.287627,-2.91719,-1.72176,-0.0523146,1.55839,-0.485208,
006.png,robot:,0.105056,-2.91777,-1.72034,-0.0511864,1.56248,0.902194,
007.png,robot:,0.352169,-2.93173,-1.9719,0.211698,1.55705,-0.420581,
008.png,robot:,0.10496,-2.91776,-1.72026,-0.0512584,1.56197,-0.667869,
009.png,robot:,0.128914,-2.93207,-1.97039,0.213042,1.56192,-0.643814,
010.png,robot:,0.105056,-2.91783,-1.72036,-0.0510185,1.56243,0.90217,
011.png,robot:,-0.0949128,-2.92334,-1.91819,0.153375,1.56727,-0.867623,
012.png,robot:,0.104996,-2.91777,-1.72028,-0.0512946,1.56271,-0.667845,
013.png,robot:,-0.077884,-2.92235,-1.66905,-0.0968116,1.56677,-0.850639,
014.png,robot:,0.104972,-2.91777,-1.72037,-0.0513185,1.56241,0.902242,
015.png,robot:,-0.0660117,-2.97848,-1.36539,-0.344318,1.56645,-0.838828,
016.png,robot:,0.104972,-2.91779,-1.72034,-0.0512345,1.56237,-0.667821,
