000.png,robot:,0.105056,-2.4335,-1.9662,-0.289926,1.56224,-0.667845,
001.png,robot:,0.0885709,-2.53325,-1.65574,-0.500549,1.56267,-0.684316,
002.png,robot:,0.0885469,-2.53322,-1.65576,-0.500549,1.56266,0.885633,
003.png,robot:,0.243073,-2.53252,-1.65685,-0.501689,1.55914,-0.52992,
004.png,robot:,0.243097,-2.53256,-1.65686,-0.501557,1.55912,-2.09995,
005.png,robot:,0.287639,-2.43278,-1.96749,-0.291414,1.55819,-0.48528,
006.png,robot:,0.287639,-2.43276,-1.96749,-0.291378,1.55818,1.08475,
007.png,robot:,0.352265,-2.377,-2.2477,-0.0676506,1.55688,-0.420665,
008.png,robot:,0.352265,-2.377,-2.24773,-0.0676869,1.55687,-1.99072,
009.png,robot:,0.12895,-2.37792,-2.24622,-0.0656827,1.56157,-0.643778,
010.png,robot:,0.128986,-2.37797,-2.24618,-0.0657066,1.56163,0.926178,
011.png,robot:,-0.0949128,-2.38609,-2.18566,-0.1169,1.56688,-0.867731,
012.png,robot:,-0.0949009,-2.38602,-2.18562,-0.116781,1.56688,-2.43773,
013.png,robot:,-0.0779203,-2.44908,-1.91188,-0.327604,1.56652,-0.850795,
014.png,robot:,-0.0778602,-2.4491,-1.91183,-0.327592,1.56651,0.719224,
015.png,robot:,-0.0660241,-2.55254,-1.60328,-0.532739,1.56625,-0.838876,
016.png,robot:,-0.065964,-2.55254,-1.6033,-0.532739,1.56624,-2.40889,
