000.png,robot:,0.095021,-2.78044,-1.35355,-0.682576,1.54347,0.928781,
001.png,robot:,0.077505,-2.80182,-1.66,-0.264715,1.54363,0.928745,
002.png,robot:,-0.0788553,-2.91451,-1.67064,-0.0565866,1.54718,0.928745,
003.png,robot:,0.00371698,-2.8497,-1.55194,-0.154761,1.54725,0.217037,
004.png,robot:,0.00659469,-2.84867,-1.85626,-0.143433,1.54683,0.217025,
005.png,robot:,0.253622,-2.84869,-1.85627,-0.143433,1.54683,-0.320544,
006.png,robot:,0.334503,-2.84874,-1.85628,-0.143433,1.54727,-0.725009,
007.png,robot:,0.176759,-2.84814,-1.61895,-0.136593,1.54628,-0.722973,
008.png,robot:,0.0589324,-2.84766,-1.78971,-0.136593,1.54639,-0.722973,
009.png,robot:,0.0587527,-2.84781,-1.7897,-0.136593,1.54631,-0.213825,
010.png,robot:,-0.0561908,-2.87297,-1.47939,-0.402836,1.54675,-0.33279,
011.png,robot:,0.202065,-2.8726,-1.47904,-0.402308,1.5467,-0.34651,
012.png,robot:,0.231842,-2.88256,-1.39631,-0.513435,1.54658,-1.02469,
013.png,robot:,0.0710781,-2.89887,-1.36325,-0.512739,1.54663,-0.919511,
014.png,robot:,0.164807,-2.89875,-1.36325,-0.512739,1.54667,0.837353,
015.png,robot:,0.107286,-2.7259,-1.77924,-0.358273,1.54663,0.837413,
016.png,robot:,0.330728,-2.94141,-1.1249,-1.04586,1.31094,0.839739,
017.png,robot:,-0.248441,-2.95161,-1.12468,-1.0455,1.96928,0.839679,
018.png,robot:,0.0798906,-3.14203,-0.661511,-1.55021,1.69884,0.839703,
019.png,robot:,0.135496,-3.01443,-2.067,0.85112,1.62897,0.839619,
020.png,robot:,0.13546,-3.01037,-2.06657,0.851924,1.62918,-0.748068,
021.png,robot:,0.102215,-2.97742,-0.912161,-1.48473,1.62916,-0.748272,
022.png,robot:,-0.137355,-2.97748,-0.912185,-1.39813,2.0368,-0.109242,
023.png,robot:,0.36425,-2.97519,-0.909666,-1.34972,1.39373,-1.66582,
024.png,robot:,0.132882,-2.69859,-1.62879,-0.468827,1.52705,-0.733622,
