000.png,robot:,0.10502,-2.67742,-1.87233,-0.13964,1.56233,-0.667737,
001.png,robot:,0.0885589,-2.74453,-1.56737,-0.377279,1.56233,-0.684208,
002.png,robot:,0.0885589,-2.74449,-1.56737,-0.377339,1.56295,0.885801,
003.png,robot:,0.243073,-2.74381,-1.56862,-0.378347,1.55918,-0.52986,
004.png,robot:,0.243061,-2.74385,-1.56863,-0.378311,1.55915,-2.09982,
005.png,robot:,0.287603,-2.67685,-1.87374,-0.140768,1.55821,-0.485244,
006.png,robot:,0.287591,-2.6768,-1.87371,-0.14078,1.55821,1.08471,
007.png,robot:,0.352181,-2.66774,-2.13925,0.114805,1.55696,-0.420569,
008.png,robot:,0.352205,-2.66782,-2.13928,0.114745,1.55698,-1.99066,
009.png,robot:,0.128914,-2.66832,-2.13774,0.116329,1.56176,-0.643898,
010.png,robot:,0.128926,-2.66831,-2.13772,0.116377,1.56176,0.926082,
011.png,robot:,-0.0949128,-2.66469,-2.0813,0.0577782,1.5671,-0.867599,
012.png,robot:,-0.094889,-2.66469,-2.08131,0.0578022,1.56709,-2.43765,
013.png,robot:,-0.0779203,-2.68607,-1.81949,-0.182577,1.56663,-0.850651,
014.png,robot:,-0.0778959,-2.68612,-1.81949,-0.182553,1.56663,0.719296,
015.png,robot:,-0.0660241,-2.75976,-1.51497,-0.413539,1.56638,-0.838792,
016.png,robot:,-0.0660241,-2.75976,-1.51493,-0.413527,1.56638,-2.40886,
