000.png,robot:,0.105008,-2.43358,-1.9662,-0.289878,1.5623,-0.667797,
001.png,robot:,0.088487,-2.53338,-1.65563,-0.500346,1.56285,-0.683694,
002.png,robot:,0.088511,-2.53339,-1.65564,-0.500321,1.56282,0.88646,
003.png,robot:,0.243037,-2.53259,-1.65685,-0.501773,1.55934,-0.529728,
004.png,robot:,0.243025,-2.53264,-1.65681,-0.501365,1.55933,-2.09974,
005.png,robot:,0.287483,-2.43292,-1.96744,-0.291222,1.55838,-0.485064,
006.png,robot:,0.287543,-2.43289,-1.96744,-0.291138,1.55837,1.08497,
007.png,robot:,0.352133,-2.37721,-2.24769,-0.0673869,1.55704,-0.420557,
008.png,robot:,0.352181,-2.37719,-2.24765,-0.0674227,1.55704,-1.99058,
009.png,robot:,0.128818,-2.37808,-2.24614,-0.0656708,1.56187,-0.643802,
010.png,robot:,0.12889,-2.37814,-2.24608,-0.0657304,1.56189,0.926178,
011.png,robot:,-0.0950454,-2.3862,-2.18564,-0.116528,1.56717,-0.867527,
012.png,robot:,-0.0949972,-2.3862,-2.18553,-0.116709,1.56723,-2.43753,
013.png,robot:,-0.0779322,-2.44919,-1.91181,-0.327316,1.56673,-0.850591,
014.png,robot:,-0.0779203,-2.44922,-1.91175,-0.327495,1.56673,0.719368,
015.png,robot:,-0.0661443,-2.55268,-1.60318,-0.532631,1.56643,-0.838696,
016.png,robot:,-0.0661681,-2.55272,-1.6032,-0.532583,1.56639,-2.40875,
