000.png,robot:,0.122009,-1.96639,-1.36701,-1.48025,1.56585,-2.24245,
001.png,robot:,0.122129,-1.70465,-1.45004,-1.5586,1.57355,-2.24433,
002.png,robot:,0.556279,-1.60654,-2.00627,-1.09568,1.31752,-2.24395,
003.png,robot:,0.43214,-2.26812,-1.28619,-1.34653,1.33091,-2.24402,
004.png,robot:,-0.195319,-2.27272,-1.2839,-1.26442,1.79416,-2.24451,
005.png,robot:,-0.00165445,-2.47391,-0.551084,-1.93973,1.63531,-2.24449,
006.png,robot:,-0.258049,-2.85176,-0.551253,-1.73049,1.83146,-2.24448,
007.png,robot:,-0.593537,-2.56371,-1.57105,-0.886556,2.12789,-2.24443,
008.png,robot:,0.586603,-1.92369,-2.42838,-0.2309,1.24914,-2.24443,
009.png,robot:,1.09273,-1.92369,-2.42884,-0.533986,1.00724,-2.24419,
010.png,robot:,0.284391,-2.24121,-1.47114,-1.07632,1.42114,-2.24434,
011.png,robot:,-0.090236,-2.24187,-1.47128,-1.07628,1.72261,-2.24433,
012.png,robot:,0.096088,-2.86122,-0.186908,-2.07339,1.58184,-2.2443,
013.png,robot:,0.0759459,-2.47448,-0.186632,-2.26042,1.58183,-2.24432,
014.png,robot:,0.471049,-2.5067,-0.188047,-2.33253,1.41744,-2.24431,
015.png,robot:,-0.225496,-2.52168,-0.188083,-2.24552,1.7126,-2.24463,
016.png,robot:,-0.46282,-1.37371,-2.03101,-1.19849,1.8712,-2.24462,
017.png,robot:,0.796418,-1.34311,-2.03316,-1.36424,1.23871,-2.2446,
018.png,robot:,0.157627,-1.33043,-1.55217,-1.70018,1.54629,-2.24464,
019.png,robot:,0.685966,-1.83119,-0.820392,-2.14295,1.34486,-2.24461,
020.png,robot:,-0.289283,-1.74562,-0.820788,-2.14293,1.75964,-2.2446,
021.png,robot:,0.0653829,-2.19871,-0.861219,-1.82981,1.57232,-2.24461,
022.png,robot:,0.0173386,-1.72633,-1.4583,-1.53325,1.60881,-1.29369,
023.png,robot:,0.329553,-2.02974,-1.15501,-1.62109,1.47786,-1.11469,
024.png,robot:,0.494727,-1.43831,-1.25694,-1.94241,1.31728,-0.465415,
025.png,robot:,1.43292,-0.90863,-2.02537,-1.89,1.16518,0.1151,
026.png,robot:,0.453698,-0.909098,-2.04129,-1.48514,1.40716,0.115603,
027.png,robot:,-0.505579,-1.29542,-2.06024,-1.2005,1.89322,-1.75005,
028.png,robot:,-0.692589,-1.79336,-1.26621,-1.76101,1.96377,-1.27083,
029.png,robot:,-0.427129,-2.29702,-0.625392,-1.99807,1.78158,-0.744942,
030.png,robot:,0.269276,-2.29699,-0.625524,-1.99736,1.4584,-0.0649827,
031.png,robot:,0.0433335,-2.0533,-0.625284,-2.12785,1.4641,-0.509277,
032.png,robot:,0.177575,-1.01839,-1.65777,-1.72449,1.46431,0.0948312,
033.png,robot:,0.730803,-1.19597,-2.40651,-1.00042,1.2153,0.824881,
034.png,robot:,0.396356,-2.06585,-0.884626,-1.99319,1.38693,1.14342,
035.png,robot:,0.169315,-2.25503,-0.878064,-1.77814,1.51878,-0.576307,
036.png,robot:,0.339093,-2.25599,-0.878111,-1.77839,1.51956,-1.78053,
037.png,robot:,-0.209532,-2.26608,-0.873301,-1.74776,1.79015,-0.945082,
038.png,robot:,-0.64362,-1.96703,-0.862383,-1.9948,1.94768,-0.85434,
039.png,robot:,-0.967494,-1.34437,-1.73305,-1.67444,1.96587,-0.336325,
040.png,robot:,0.257014,-1.04484,-1.9433,-1.39225,1.37398,-0.492037,
041.png,robot:,0.929404,-1.21756,-2.08257,-1.47136,1.21549,-0.715797,
042.png,robot:,0.475794,-1.61853,-1.6397,-1.43271,1.36497,0.637769,
043.png,robot:,0.0158398,-1.7531,-1.33585,-1.62061,1.58144,0.635155,
044.png,robot:,-0.598517,-2.32743,-0.661451,-2.01168,1.92251,-2.95357,
045.png,robot:,0.558028,-1.87481,-1.64515,-1.27847,1.31801,-2.95348,
046.png,robot:,0.0914363,-2.58751,-0.134179,-2.28073,1.56466,-4.04954,
047.png,robot:,-0.324405,-2.58782,-0.1343,-2.24934,1.71484,-4.04923,
048.png,robot:,0.363842,-2.58268,-0.133832,-2.31512,1.41926,-4.04929,
049.png,robot:,-0.598433,-1.7545,-2.07065,-0.90758,1.90946,-4.04939,
050.png,robot:,0.0454079,-0.893232,-2.43149,-1.07028,1.5505,-4.05185,
051.png,robot:,0.948672,-0.894324,-2.44231,-1.35291,1.19708,-4.05182,
052.png,robot:,-1.18137,-1.9492,-1.88815,-1.25311,2.13487,-4.05221,
053.png,robot:,1.24634,-1.97428,-2.30953,-0.825652,1.02803,-4.05219,
054.png,robot:,1.578,-1.19181,-2.3554,-1.57388,1.11366,-4.05153,
055.png,robot:,1.58485,-1.18755,-1.44171,-2.42224,1.2209,-4.05167,
056.png,robot:,-1.10962,-1.05026,-1.52279,-2.10092,1.96226,-4.05171,
057.png,robot:,-1.10962,-1.05028,-1.52281,-2.10097,1.96226,-4.05171,
058.png,robot:,-0.330271,-2.20203,-0.770965,-1.85618,1.71145,-4.05189,
059.png,robot:,-0.330307,-2.20186,-0.770977,-1.8562,1.71141,-4.05189,
060.png,robot:,0.420312,-2.37482,-0.769621,-1.87592,1.41497,-4.05192,
061.png,robot:,0.544896,-2.69665,-0.251379,-2.18183,1.31115,-4.05189,
062.png,robot:,-0.480456,-2.70083,-0.251271,-2.1395,1.88225,-4.05191,
063.png,robot:,1.11695,-1.75972,-1.62981,-1.71057,1.18641,-4.05176,
064.png,robot:,0.122021,-1.70448,-1.45425,-1.56371,1.56588,-2.24243,
065.png,robot:,0.136215,-1.93904,-1.15681,-1.62672,1.56585,-2.22836,
066.png,robot:,0.23141,-1.94133,-1.15343,-1.62801,1.56698,-2.13311,
067.png,robot:,0.254413,-1.79543,-1.34569,-1.582,1.56724,-2.11027,
068.png,robot:,0.294255,-1.60347,-1.56441,-1.55542,1.56763,-2.07024,
069.png,robot:,0.16054,-1.57365,-1.59468,-1.55428,1.56621,-2.20382,
070.png,robot:,0.0329978,-1.58613,-1.58245,-1.55336,1.56492,-2.33162,
071.png,robot:,0.0178542,-1.72735,-1.4281,-1.56663,1.56463,-2.34648,
072.png,robot:,0.0149642,-1.98258,-1.09549,-1.64378,1.56462,-2.34951,
073.png,robot:,-0.0727037,-2.18904,-0.77869,-1.75154,1.57963,-0.866054,
074.png,robot:,-0.0952247,-1.73894,-1.41512,-1.56557,1.57976,-0.888573,
075.png,robot:,0.0270147,-1.5981,-1.57102,-1.54932,1.58037,-0.766396,
