000.png,robot:,0.0896742,-2.67061,-1.81507,-0.203181,1.56763,-0.667293,
001.png,robot:,0.0823724,-2.70484,-1.6634,-0.320668,1.56743,-0.675032,
002.png,robot:,0.0823605,-2.7048,-1.66339,-0.320644,1.56745,0.894926,
003.png,robot:,0.163621,-2.70251,-1.67198,-0.314657,1.56556,-0.59381,
004.png,robot:,0.163645,-2.70249,-1.67198,-0.314645,1.56556,-2.16384,
005.png,robot:,0.178258,-2.66902,-1.8238,-0.196425,1.56525,-0.579147,
006.png,robot:,0.17833,-2.66901,-1.82383,-0.196412,1.56526,0.990782,
007.png,robot:,0.195748,-2.64901,-1.96544,-0.0748513,1.56486,-0.561764,
008.png,robot:,0.195712,-2.64899,-1.96544,-0.0748513,1.56475,-2.13184,
009.png,robot:,0.0985579,-2.65001,-1.95659,-0.0823997,1.56709,-0.658908,
010.png,robot:,0.0985579,-2.65004,-1.95656,-0.0823997,1.56709,0.911044,
011.png,robot:,0.00143886,-2.65239,-1.93464,-0.101708,1.56945,-0.755986,
012.png,robot:,0.00135497,-2.65243,-1.93463,-0.10172,1.56946,-2.32601,
013.png,robot:,0.00137893,-2.67501,-1.79376,-0.220064,1.56946,-0.756094,
014.png,robot:,0.00136695,-2.67499,-1.79376,-0.220076,1.56947,0.813837,
015.png,robot:,0.00116284,-2.71035,-1.64219,-0.336111,1.56947,-0.756262,
016.png,robot:,0.00117483,-2.71043,-1.64219,-0.336123,1.56945,-2.32631,
