000.png,robot:,-0.00316555,-1.85983,-1.62154,-1.27141,1.609,-2.44385,
001.png,robot:,0.122033,-1.70464,-1.44999,-1.55866,1.57344,-2.2443,
002.png,robot:,0.556291,-1.60656,-2.00626,-1.09564,1.31758,-2.24395,
003.png,robot:,0.432152,-2.26813,-1.28613,-1.34653,1.3309,-2.24412,
004.png,robot:,-0.195247,-2.27271,-1.2839,-1.26447,1.79416,-2.2445,
005.png,robot:,-0.00161821,-2.47393,-0.551133,-1.93976,1.63544,-2.24449,
006.png,robot:,-0.257989,-2.85178,-0.551253,-1.73047,1.8316,-2.24448,
007.png,robot:,-0.593489,-2.56369,-1.57109,-0.886568,2.12785,-2.24438,
008.png,robot:,0.586555,-1.92362,-2.42841,-0.230913,1.24909,-2.2444,
009.png,robot:,1.09271,-1.92371,-2.42886,-0.534011,1.00732,-2.2442,
010.png,robot:,0.284367,-2.24124,-1.47114,-1.07624,1.42116,-2.24439,
011.png,robot:,-0.0903075,-2.24183,-1.47125,-1.07627,1.72262,-2.2444,
012.png,robot:,0.0960641,-2.86119,-0.186932,-2.0735,1.58183,-2.24439,
013.png,robot:,0.0759819,-2.47449,-0.186693,-2.26054,1.58183,-2.2444,
014.png,robot:,0.471097,-2.50662,-0.188059,-2.33246,1.41731,-2.24434,
015.png,robot:,-0.225496,-2.52165,-0.188095,-2.24552,1.71253,-2.24458,
016.png,robot:,-0.462784,-1.37377,-2.03104,-1.19856,1.8712,-2.24463,
017.png,robot:,0.796442,-1.34314,-2.03315,-1.36412,1.23869,-2.24463,
018.png,robot:,0.157591,-1.33043,-1.55215,-1.70027,1.54636,-2.24467,
019.png,robot:,0.68605,-1.83121,-0.820428,-2.14292,1.34479,-2.24466,
020.png,robot:,-0.289319,-1.74557,-0.820752,-2.14294,1.75966,-2.24462,
