000.png,robot:,0.10508,-2.43353,-1.96624,-0.289914,1.56222,-0.667785,
001.png,robot:,0.105092,-2.43353,-1.96624,-0.289902,1.56224,-0.667773,
002.png,robot:,0.0886308,-2.53327,-1.65571,-0.500477,1.56263,-0.684208,
003.png,robot:,0.0886308,-2.53326,-1.65572,-0.500477,1.56263,0.885801,
004.png,robot:,0.243121,-2.53248,-1.65688,-0.501629,1.5591,-0.52986,
005.png,robot:,0.243109,-2.53255,-1.65685,-0.501629,1.5591,-2.09986,
006.png,robot:,0.287651,-2.4328,-1.96748,-0.291426,1.55819,-0.485232,
007.png,robot:,0.287711,-2.43276,-1.96746,-0.29139,1.55816,1.08478,
008.png,robot:,0.352265,-2.37705,-2.24771,-0.0676749,1.55683,-0.420545,
009.png,robot:,0.352289,-2.37705,-2.24769,-0.0676988,1.55682,-1.99057,
010.png,robot:,0.128998,-2.37797,-2.24617,-0.0656589,1.56171,-0.643838,
011.png,robot:,0.129034,-2.37797,-2.24619,-0.065647,1.5617,0.926059,
012.png,robot:,-0.0948651,-2.38612,-2.18563,-0.116852,1.56694,-0.867635,
013.png,robot:,-0.0948289,-2.38609,-2.18558,-0.116793,1.56691,-2.43763,
014.png,robot:,-0.0778483,-2.44905,-1.91189,-0.327592,1.5665,-0.850687,
015.png,robot:,-0.0778363,-2.4491,-1.91184,-0.327616,1.56647,0.719236,
016.png,robot:,-0.0660604,-2.55258,-1.6033,-0.532763,1.56621,-0.838696,
017.png,robot:,-0.0660484,-2.5526,-1.6033,-0.532763,1.56621,-2.40875,
