000.png,robot:,0.10502,-2.67742,-1.87244,-0.139628,1.56245,-0.667785,
001.png,robot:,0.0886069,-2.74452,-1.56749,-0.377351,1.56281,-0.684196,
002.png,robot:,0.0885469,-2.74449,-1.56749,-0.377364,1.56279,0.885897,
003.png,robot:,0.243085,-2.74381,-1.56868,-0.378359,1.55932,-0.529848,
004.png,robot:,0.243073,-2.74383,-1.5687,-0.378311,1.55927,-2.09987,
005.png,robot:,0.287543,-2.67684,-1.87379,-0.140768,1.55836,-0.485232,
006.png,robot:,0.287591,-2.67685,-1.87381,-0.140805,1.55834,1.08478,
007.png,robot:,0.352169,-2.66777,-2.13935,0.114841,1.55702,-0.420581,
008.png,robot:,0.352181,-2.66782,-2.13934,0.114817,1.55699,-1.99066,
009.png,robot:,0.128938,-2.66832,-2.13778,0.116317,1.56191,-0.643754,
010.png,robot:,0.128902,-2.6683,-2.13778,0.116353,1.56191,0.926202,
011.png,robot:,-0.0949252,-2.66474,-2.08139,0.0577543,1.56713,-0.867623,
012.png,robot:,-0.0949252,-2.66473,-2.08135,0.0577662,1.56713,-2.43767,
013.png,robot:,-0.0779203,-2.68608,-1.81955,-0.182613,1.56669,-0.850687,
014.png,robot:,-0.0779322,-2.6861,-1.81957,-0.182601,1.56668,0.719236,
015.png,robot:,-0.065964,-2.75973,-1.51506,-0.413551,1.56638,-0.838612,
016.png,robot:,-0.0659521,-2.75974,-1.51506,-0.413539,1.56634,-2.40911,
