000.png,robot:,0.121997,-1.70452,-1.45427,-1.56365,1.56582,-2.24246,
001.png,robot:,0.136143,-1.93899,-1.15686,-1.62668,1.56584,-2.22827,
002.png,robot:,0.231434,-1.94129,-1.15347,-1.62807,1.56693,-2.13311,
003.png,robot:,0.254425,-1.79543,-1.34565,-1.58194,1.56717,-2.11013,
004.png,robot:,0.294303,-1.60343,-1.56441,-1.55546,1.56766,-2.0702,
005.png,robot:,0.160624,-1.57366,-1.59473,-1.55426,1.56621,-2.20384,
006.png,robot:,0.0329499,-1.58607,-1.58245,-1.5534,1.56487,-2.33159,
007.png,robot:,0.017794,-1.72727,-1.4281,-1.56655,1.5647,-2.34652,
008.png,robot:,0.0150121,-1.98252,-1.09553,-1.64377,1.5647,-2.34944,
009.png,robot:,-0.0726679,-2.18903,-0.778714,-1.75148,1.57967,-0.866031,
010.png,robot:,-0.0951889,-1.73889,-1.41506,-1.5656,1.57955,-0.888501,
011.png,robot:,0.0269787,-1.59808,-1.57099,-1.54924,1.58036,-0.766324,
012.png,robot:,0.0269787,-1.59806,-1.57101,-1.54925,1.58036,-0.7663,
013.png,robot:,0.256834,-1.57703,-1.59292,-1.54597,1.58145,-0.536617,
014.png,robot:,0.212746,-1.82555,-1.30938,-1.58151,1.58126,-0.580632,
015.png,robot:,0.177179,-2.15201,-0.839479,-1.7254,1.58102,-0.616093,
016.png,robot:,0.0688123,-2.15901,-0.827831,-1.73118,1.58057,-0.724506,
017.png,robot:,0.0824683,-1.8345,-1.29762,-1.58565,1.58058,-0.71085,
018.png,robot:,0.0822286,-1.83341,-1.30029,-1.57867,1.58199,-0.205473,
019.png,robot:,0.202557,-1.82655,-1.30947,-1.57495,1.58199,-0.085213,
020.png,robot:,0.0888705,-2.14775,-0.84729,-1.71734,1.58197,-0.198881,
021.png,robot:,-0.143831,-2.05262,-0.994181,-1.6681,1.58179,-0.431389,
022.png,robot:,-0.085439,-1.66658,-1.49885,-1.54871,1.58186,-0.373194,
