000.png,robot:,-0.00315363,-1.85982,-1.62152,-1.27132,1.60899,-2.44378,
001.png,robot:,0.122045,-1.70464,-1.44998,-1.55855,1.57348,-2.24433,
002.png,robot:,0.556315,-1.60656,-2.00627,-1.09563,1.31757,-2.24396,
003.png,robot:,0.43214,-2.26816,-1.28616,-1.34656,1.33085,-2.24413,
004.png,robot:,-0.195247,-2.27266,-1.28391,-1.26446,1.79418,-2.24446,
005.png,robot:,-0.00164253,-2.47393,-0.551109,-1.93978,1.63531,-2.24449,
006.png,robot:,-0.258036,-2.85176,-0.551253,-1.73052,1.8316,-2.24451,
007.png,robot:,-0.593478,-2.56369,-1.57108,-0.88658,2.12778,-2.24442,
008.png,robot:,0.586639,-1.92365,-2.4284,-0.23102,1.24911,-2.24443,
009.png,robot:,1.09271,-1.92373,-2.42886,-0.533974,1.00725,-2.24421,
010.png,robot:,0.284355,-2.24123,-1.47118,-1.07627,1.42118,-2.24439,
011.png,robot:,-0.0903319,-2.24184,-1.47124,-1.07626,1.72268,-2.24439,
012.png,robot:,0.096076,-2.86123,-0.186896,-2.07349,1.58183,-2.24437,
013.png,robot:,0.0759459,-2.47452,-0.186716,-2.26053,1.58183,-2.24442,
014.png,robot:,0.471085,-2.50666,-0.188083,-2.33247,1.41738,-2.24434,
015.png,robot:,-0.225484,-2.52168,-0.188119,-2.24553,1.71251,-2.24466,
016.png,robot:,-0.462772,-1.37374,-2.03102,-1.19854,1.87123,-2.24467,
017.png,robot:,0.796442,-1.34311,-2.03317,-1.36413,1.23866,-2.24463,
018.png,robot:,0.157579,-1.33037,-1.55217,-1.70023,1.54637,-2.24466,
019.png,robot:,0.686038,-1.83127,-0.820428,-2.14292,1.3448,-2.24464,
020.png,robot:,-0.289343,-1.74556,-0.82074,-2.14293,1.75972,-2.24466,
