000.png,robot:,-0.00315363,-1.85982,-1.62152,-1.27138,1.60898,-2.44387,
001.png,robot:,0.122045,-1.70465,-1.45001,-1.55863,1.57344,-2.24427,
002.png,robot:,0.556303,-1.60652,-2.00627,-1.09564,1.31759,-2.24396,
003.png,robot:,0.43214,-2.26813,-1.28614,-1.34654,1.33087,-2.2441,
004.png,robot:,-0.195247,-2.2727,-1.2839,-1.26438,1.79416,-2.24452,
005.png,robot:,-0.00164253,-2.47392,-0.551121,-1.93977,1.63531,-2.24449,
006.png,robot:,-0.257989,-2.85178,-0.551253,-1.73045,1.83148,-2.24444,
007.png,robot:,-0.593513,-2.56371,-1.5711,-0.886568,2.12775,-2.24442,
008.png,robot:,0.586591,-1.92365,-2.4284,-0.23096,1.24914,-2.24443,
009.png,robot:,1.09272,-1.9237,-2.42883,-0.533999,1.00734,-2.24422,
010.png,robot:,0.284367,-2.24124,-1.47114,-1.07626,1.42118,-2.24433,
011.png,robot:,-0.0903319,-2.24182,-1.47126,-1.07628,1.72264,-2.24437,
012.png,robot:,0.096076,-2.86123,-0.186944,-2.07344,1.58181,-2.24442,
013.png,robot:,0.0759339,-2.47448,-0.186704,-2.26057,1.58183,-2.24439,
014.png,robot:,0.471097,-2.50668,-0.188023,-2.33245,1.41735,-2.24434,
015.png,robot:,-0.225496,-2.52165,-0.188107,-2.2454,1.71249,-2.24458,
016.png,robot:,-0.462808,-1.37371,-2.03101,-1.1985,1.87117,-2.24466,
017.png,robot:,0.796442,-1.34311,-2.03315,-1.36412,1.23864,-2.24466,
018.png,robot:,0.157555,-1.33038,-1.55215,-1.70026,1.54635,-2.24466,
019.png,robot:,0.68605,-1.83121,-0.820428,-2.14292,1.34477,-2.24463,
020.png,robot:,-0.289319,-1.74558,-0.82074,-2.14294,1.7597,-2.24464,
