000.png,robot:,0.135124,-2.65976,-1.76318,-0.340814,1.54664,-0.624299,
001.png,robot:,-0.117578,-2.65976,-1.73703,-0.340635,1.54667,-0.941154,
002.png,robot:,0.314092,-2.65977,-1.77048,-0.340635,1.54709,-0.412673,
003.png,robot:,0.270223,-2.60105,-1.83885,-0.407072,1.54677,1.00899,
004.png,robot:,0.22821,-2.76209,-1.31623,-0.700702,1.54635,1.009,
005.png,robot:,0.00356156,-2.76209,-1.36625,-0.70069,1.54661,0.703552,
006.png,robot:,0.0398801,-2.62329,-1.86902,-0.294618,1.54647,0.70342,
007.png,robot:,0.0863048,-2.561,-1.96233,-0.281839,1.54717,-0.795383,
008.png,robot:,0.0836432,-2.73213,-1.38538,-0.74295,1.54708,-0.795396,
009.png,robot:,0.170861,-2.62156,-1.89667,-0.292038,1.55337,1.00546,
010.png,robot:,0.095081,-2.78048,-1.35356,-0.682553,1.54328,0.928769,
